"","gameId","playId","playDescription","returnerId","yardline_100","net_return","kickLength","exp_yards","actual_decision","return_yardline","no_return_exp","fair_caught_exp","optimal_decision","is_optimal"
"453",2018093009,4562,"(1:38) B.Colquitt punts 49 yards to OAK 33, Center-C.Hughlett. D.Harris ran ob at OAK 47 for 14 yards (N.Chubb).","37251",82,14,49,7.42666666666667,"Returned",39.5356666666667,31.739957498725,34.52,"Returned",1
"454",2018093009,5285,"(5:39) B.Colquitt punts 48 yards to OAK 7, Center-C.Hughlett. D.Harris to OAK 19 for 12 yards (D.Johnson, N.Chubb).","37251",55,12,48,11.5496666666667,"Returned",18.3606666666667,11.288934808927,7.56,"Returned",1
"455",2018093010,212,"(13:12) D.Kaser punts 55 yards to SF 17, Center-M.Windt. D.Pettis to SF 14 for -3 yards (J.Brown). SF-D.Pettis was injured during the play. He is Out.","46113",72,-3,55,11.6266666666667,"Returned",28.1676666666667,17.866585249995,19.19,"Returned",1
"456",2018093010,334,"(11:42) B.Pinion punts 45 yards to LAC 38, Center-K.Nelson. D.King to LAC 37 for -1 yards (M.Nzeocha).","44964",83,-1,45,5.202,"Returned",42.176,36.4754572325047,39.06,"Returned",1
"457",2018093010,1942,"(:30) B.Pinion punts 55 yards to LAC 12, Center-K.Nelson. D.King to SF 32 for 56 yards (B.Pinion).","44964",67,56,55,8.97466666666667,"Returned",20.6506666666667,14.4578451466455,14.01,"Returned",1
"458",2018093010,2134,"(13:37) B.Pinion punts 50 yards to LAC 28, Center-K.Nelson. D.King to LAC 49 for 21 yards (E.Lee).","44964",78,21,50,16.7173333333333,"Returned",43.9613333333333,26.046234148505,29.04,"Returned",1
"459",2018093010,2752,"(6:04) B.Pinion punts 48 yards to LAC 19, Center-K.Nelson. D.King to LAC 25 for 6 yards (T.Powell).","44964",67,6,48,5.16533333333333,"Returned",23.6523333333333,15.8903702139254,20.95,"Returned",1
"460",2018093010,2863,"(3:45) D.Kaser punts 47 yards to SF 16, Center-M.Windt, fair catch by T.Taylor.","44990",63,NA,47,11.5856666666667,"Fair Caught",27.1536666666667,11.6292218493747,15.96,"Returned",0
"461",2018093010,3062,"(1:17) D.Kaser punts 42 yards to SF 18, Center-M.Windt. T.Taylor to SF 26 for 8 yards (A.Ekeler). PENALTY on LAC-N.Dzubnar, Offensive Holding, 10 yards, enforced at SF 26.","44990",60,18,42,10.4066666666667,"Returned",27.9206666666667,15.0475559479233,19.6,"Returned",1
"462",2018093010,3772,"(6:58) B.Pinion punts 37 yards to LAC 39, Center-K.Nelson, fair catch by D.King.","44964",76,NA,37,2.11933333333333,"Fair Caught",40.0663333333333,36.4852018508192,38.61,"Returned",0
"463",2018093010,3901,"(3:57) D.Kaser punts 30 yards to SF 7, Center-M.Windt, downed by LAC-A.Ekeler.","44990",37,NA,30,3.54133333333333,"Let it Go",10.3523333333333,7.30129630100465,7.04000000000001,"Returned",0
"464",2018093011,168,"(13:33) T.Morstead punts 51 yards to NYG 25, Center-Z.Wood, fair catch by J.Davis.","46683",76,NA,51,3.30833333333333,"Fair Caught",27.6333333333333,19.5545713910732,26.2,"Returned",0
"465",2018093011,1053,"(11:03) R.Dixon punts 53 yards to NO 20, Center-Z.DeOssie. B.Tate pushed ob at NO 32 for 12 yards (Z.DeOssie). PENALTY on NO-J.Gray, Illegal Block Above the Waist, 10 yards, enforced at NO 25. Officially, a return for 5 yards.","34534",73,-5,53,12.8503333333333,"Returned",32.3103333333333,16.7494234126045,23.04,"Returned",1
"466",2018093011,2252,"(10:42) R.Dixon punts 60 yards to end zone, Center-Z.DeOssie, Touchback.","34534",60,NA,60,5.49366666666667,"Let it Go",5.49366666666667,15.5801266530832,8.26000000000001,"Let it Go",1
"467",2018093011,2806,"(:36) T.Morstead punts 44 yards to NYG 31, Center-Z.Wood, fair catch by O.Beckham.","41238",75,NA,44,-0.261,"Fair Caught",29.902,26.8119916337531,31.44,"Fair Caught",1
"468",2018093011,2906,"(13:37) R.Dixon punts 55 yards to NO 18, Center-Z.DeOssie. B.Tate to NO 26 for 8 yards (M.Thomas).","34534",73,8,55,9.87166666666666,"Returned",27.3856666666667,15.0470775627785,20.25,"Returned",1
"469",2018093012,708,"(6:15) (Punt formation) J.Berry punts 44 yards to BAL 42, Center-K.Canaday, fair catch by T.White.","45272",86,NA,44,7.87133333333333,"Fair Caught",48.7373333333333,40.1160731998169,43.07,"Returned",0
"470",2018093012,1820,"(4:57) (Punt formation) S.Koch punts 51 yards to PIT 21, Center-M.Cox. R.Switzer to PIT 24 for 3 yards (D.Turner, A.Levine Sr.).","44946",72,3,51,4.217,"Returned",24.65,19.5458514646095,21.98,"Returned",1
"471",2018093012,2191,"(:17) (Punt formation) S.Koch punts 42 yards to PIT 13, Center-M.Cox, fair catch by R.Switzer.","44946",55,NA,42,5.14366666666667,"Fair Caught",17.7926666666667,12.326943268161,13.18,"Returned",0
"472",2018093012,2336,"(13:02) (Punt formation) J.Berry punts 42 yards to BAL 22, Center-K.Canaday. T.White ran ob at BAL 26 for 4 yards.","45272",64,4,42,7.58633333333333,"Returned",28.9923333333333,13.6954518671866,22.82,"Returned",1
"473",2018093012,2699,"(7:32) (Punt formation) J.Berry punts 33 yards to BAL 20, Center-K.Canaday, fair catch by T.White.","45272",53,NA,33,0.953333333333333,"Fair Caught",20.4133333333333,18.2713009286412,22.34,"Fair Caught",1
"474",2018093012,3122,"(3:03) (Punt formation) J.Berry punts 40 yards to BAL 32, Center-K.Canaday, fair catch by T.White.","45272",72,NA,40,5.502,"Fair Caught",36.638,28.2267369896114,31.56,"Returned",0
"475",2018093012,3595,"(10:25) (Punt formation) J.Berry punts 47 yards to BAL 8, Center-K.Canaday, fair catch by T.White.","45272",55,NA,47,12.2376666666667,"Fair Caught",20.0216666666667,8.44201473305775,7.83,"Returned",0
"476",2018100100,568,"(4:46) M.King punts 51 yards to KC 22, Center-C.Kreiter. T.Hill to DEN 41 for 37 yards (J.Jones).","43454",73,37,51,22.9146666666667,"Returned",44.3206666666667,18.1700850451652,23.99,"Returned",1
"477",2018100100,830,"(:18) M.King punts 37 yards to KC 11, Center-C.Kreiter, out of bounds.","43454",48,NA,37,6.79866666666667,"Let it Go",17.5016666666667,10.0319647569165,11.8,"Returned",0
"478",2018100100,1592,"(2:26) D.Colquitt punts 41 yards to DEN 22, Center-J.Winchester. A.Jones to DEN 24 for 2 yards (D.Harris; C.Ward).","29830",63,2,41,4.18433333333333,"Returned",25.5903333333333,14.6503065240361,22.63,"Returned",1
"479",2018100100,2618,"(6:47) D.Colquitt punts 44 yards to end zone, Center-J.Winchester, Touchback.","29830",44,NA,44,4.35933333333333,"Let it Go",4.35933333333333,11.2852441016083,5.41,"Let it Go",1
"480",2018100100,3000,"(:38) D.Colquitt punts 42 yards to DEN 24, Center-J.Winchester, fair catch by D.Hamilton.","46182",66,NA,42,3.64733333333333,"Fair Caught",26.9993333333333,16.0809347578053,25.55,"Returned",0
"481",2018100400,454,"(7:27) R.Sanchez punts 45 yards to NE 36, Center-L.Rhodes. J.Edelman pushed ob at IND 49 for 15 yards (N.Goode).","34683",81,15,45,11.4073333333333,"Returned",46.4353333333333,33.3553219019998,38.34,"Returned",1
"482",2018100400,554,"(6:16) R.Allen punts 38 yards to IND 6, Center-J.Cardona, fair catch by C.Rogers.","43556",44,NA,38,4.886,"Fair Caught",10.724,7.87303099443096,6.89,"Returned",0
"483",2018100400,1465,"(8:03) R.Allen punts 57 yards to IND 17, Center-J.Cardona. C.Rogers to IND 22 for 5 yards (N.Grigsby).","43556",74,5,57,6.73166666666667,"Returned",23.2726666666667,13.5370397651444,19.51,"Returned",1
"484",2018100400,1632,"(5:35) R.Sanchez punts 51 yards to NE 37, Center-L.Rhodes. J.Edelman to NE 47 for 10 yards (R.Hewitt). PENALTY on NE-J.Jackson, Illegal Block Above the Waist, 10 yards, enforced at NE 42.","34683",88,-5,51,10.7326666666667,"Returned",46.7336666666667,33.9565908154349,38.17,"Returned",1
"485",2018100400,2618,"(11:57) R.Allen punts 59 yards to IND 32, Center-J.Cardona. C.Rogers to NE 35 for 33 yards (B.King; J.Develin).","43556",91,33,59,22.4323333333333,"Returned",53.5683333333333,28.5761719924611,36.62,"Returned",1
"486",2018100700,584,"(8:01) B.Kern punts 45 yards to BUF 8, Center-B.Brinkley, fair catch by R.McCloud.","46256",53,NA,45,8.77933333333333,"Fair Caught",16.5633333333333,10.4453916129801,7.69,"Returned",0
"487",2018100700,736,"(5:19) C.Bojorquez punts 40 yards to TEN 37, Center-R.Ferguson. N.Williams to BUF 25 for 38 yards (L.Pitts).","40305",77,38,40,27.3773333333333,"Returned",63.3783333333333,34.930319130707,37.22,"Returned",1
"488",2018100700,2315,"(10:03) C.Bojorquez punts 44 yards to TEN 5, impetus ends at TEN 1, Center-R.Ferguson, out of bounds. Punt credited as 48 yds. (to point of first touching). Ball batted backwards.","40305",49,NA,48,3.118,"Let it Go",4.091,13.3058402355409,5.93000000000001,"Let it Go",1
"489",2018100700,2473,"(7:02) B.Kern punts 61 yards to BUF 26, Center-B.Brinkley. R.McCloud to BUF 34 for 8 yards (D.Cruikshank, L.Sims).","46256",87,8,61,12.547,"Returned",37.845,25.2742897968182,29,"Returned",1
"490",2018100700,2576,"(6:40) C.Bojorquez punts 42 yards to TEN 24, Center-R.Ferguson. N.Williams to TEN 25 for 1 yard (T.Jones).","40305",66,1,42,7.45666666666667,"Returned",30.8086666666667,17.7548554904279,24.26,"Returned",1
"491",2018100701,173,"(13:08) R.Dixon punts 51 yards to CAR 9, Center-Z.DeOssie. D.Byrd to CAR 6 for -3 yards (J.Davis).","42899",60,-3,51,2.84266666666667,"Returned",11.5996666666667,11.4791011343131,10.12,"Returned",1
"492",2018100701,317,"(10:33) M.Palardy punts 48 yards to NYG 46, Center-J.Jansen. O.Beckham to CAR 39 for 15 yards (J.Jansen).","41238",94,15,48,4.15333333333333,"Returned",48.9113333333333,40.4782529005027,47.24,"Returned",1
"493",2018100701,1006,"(14:21) M.Palardy punts 50 yards to NYG 3, Center-J.Jansen. O.Beckham MUFFS catch, touched at NYG 3, RECOVERED by CAR-C.Jones at NYG 0. TOUCHDOWN.","41238",53,NA,50,2.36066666666667,"Returned",5.27966666666667,7.72063525485822,4.95,"Let it Go",0
"494",2018100701,1150,"(13:16) R.Dixon punts 48 yards to CAR 20, Center-Z.DeOssie, fair catch by D.Byrd.","42899",68,NA,48,5.72366666666667,"Fair Caught",25.1836666666667,16.3525326719358,21.11,"Returned",0
"495",2018100701,2132,"(13:23) M.Palardy punts 55 yards to NYG 14, Center-J.Jansen. O.Beckham pushed ob at NYG 25 for 11 yards (D.Mayo). PENALTY on NYG-T.Davis, Offensive Holding, 7 yards, enforced at NYG 14.","41238",69,-7,55,1.11733333333333,"Returned",14.7393333333333,13.5057418777052,13.75,"Returned",1
"496",2018100702,247,"(11:43) M.Haack punts 44 yards to CIN 10, Center-J.Denney, fair catch by A.Erickson.","43663",54,NA,44,5.86733333333333,"Fair Caught",15.5973333333333,7.59009317159957,10.41,"Returned",0
"497",2018100702,687,"(3:00) M.Haack punts 50 yards to CIN 15, Center-J.Denney, fair catch by A.Erickson. PENALTY on CIN-D.Dennard, Offensive Holding, 7 yards, enforced at CIN 15.","43663",65,NA,50,9.87166666666667,"Fair Caught",24.4666666666667,9.7249159027947,16.04,"Returned",0
"498",2018100702,989,"(13:40) K.Huber punts 50 yards to MIA 5, Center-C.Harris, downed by CIN-B.Wilson.","33566",55,NA,50,11.4516666666667,"Let it Go",16.3166666666667,12.0604437757472,3.78999999999999,"Returned",0
"499",2018100702,1722,"(1:21) M.Haack punts 25 yards to CIN 17, Center-J.Denney, fair catch by A.Erickson.","43663",42,NA,25,5.87166666666667,"Fair Caught",22.4126666666667,11.7562294214227,17.38,"Returned",0
"500",2018100702,1828,"(:40) K.Huber punts 50 yards to MIA 29, Center-C.Harris. J.Grant pushed ob at CIN 2 for 69 yards (C.Core). The Replay Official reviewed the runner was out of bounds ruling, and the play was REVERSED. K.Huber punts 50 yards to MIA 29, Center-C.Harris. J.Grant for 71 yards, TOUCHDOWN.","43475",79,71,50,12.8296666666667,"Returned",41.0466666666667,27.9549324737547,29.99,"Returned",1
"501",2018100702,2058,"(12:58) K.Huber punts 36 yards to MIA 48, Center-C.Harris. J.Grant to MIA 48 for no gain (B.Wilson).","43475",84,0,36,4.84733333333333,"Returned",51.5513333333333,46.373306537046,48.12,"Returned",1
"502",2018100702,2497,"(3:35) M.Haack punts 58 yards to CIN 8, Center-J.Denney. A.Erickson pushed ob at CIN 14 for 6 yards (B.Bolden). PENALTY on MIA-M.Spaight, Unsportsmanlike Conduct, 15 yards, enforced at CIN 14.","43663",66,21,58,15.6993333333333,"Returned",23.4833333333333,14.2084203585775,7.97,"Returned",1
"503",2018100702,3148,"(7:40) M.Haack punts 32 yards to CIN 23, Center-J.Denney. A.Erickson to CIN 36 for 13 yards (J.Denney; J.Baker).","43663",55,13,32,4.51933333333333,"Returned",26.8983333333333,14.7033560773217,23.14,"Returned",1
"504",2018100702,3909,"(:43) K.Huber punts 37 yards to MIA 31, Center-C.Harris. J.Grant pushed ob at MIA 45 for 14 yards (T.Kroft).","43475",68,14,37,19.8186666666667,"Returned",49.9816666666667,21.7458636285943,31.66,"Returned",1
"505",2018100703,263,"(11:52) S.Koch punts 33 yards to CLE 9, Center-M.Cox, downed by BAL-N.Boyle.","44837",42,NA,33,2.51433333333333,"Let it Go",11.2713333333333,7.15937887861559,9.19,"Returned",0
"506",2018100703,708,"(3:01) B.Colquitt punts 28 yards to BAL 16, Center-C.Hughlett, fair catch by T.White.","45272",44,NA,28,3.564,"Fair Caught",19.132,12.2937793533959,14.84,"Returned",0
"507",2018100703,818,"(:48) (Punt formation) S.Koch punts 41 yards to CLE 10, Center-M.Cox. J.Peppers to CLE 10 for no gain (C.Board). PENALTY on CLE-B.Boddy-Calhoun, Offensive Holding, 5 yards, enforced at CLE 10.","44837",51,-5,41,4.82433333333333,"Returned",14.5543333333333,7.8949691794579,10.03,"Returned",1
"508",2018100703,970,"(13:32) B.Colquitt punts 59 yards to BAL 37, Center-C.Hughlett. T.White to BAL 48 for 11 yards (D.Kindred).","45272",96,11,59,9.16933333333333,"Returned",45.1703333333333,36.8354664621661,37.87,"Returned",1
"509",2018100703,1350,"(7:38) B.Colquitt punts 43 yards to BAL 28, Center-C.Hughlett. T.White to BAL 43 for 15 yards (C.Hughlett). FUMBLES (C.Hughlett), recovered by BAL-K.Young at BAL 42. K.Young to BAL 42 for no gain (J.McKinnon).","45272",71,14,43,11.3686666666667,"Returned",38.6126666666667,21.3864902982977,28.59,"Returned",1
"510",2018100703,1458,"(6:13) S.Koch punts 43 yards to CLE 10, Center-M.Cox, fair catch by J.Peppers.","44837",53,NA,43,2.913,"Fair Caught",12.643,10.3676360631116,10.96,"Returned",0
"511",2018100703,1543,"(3:51) (Punt formation) B.Colquitt punts 46 yards to BAL 40, Center-C.Hughlett, fair catch by T.White.","45272",86,NA,46,5.09833333333333,"Fair Caught",44.0183333333333,33.5473320912464,39.49,"Returned",0
"512",2018100703,1637,"(2:09) S.Koch punts 47 yards to CLE 10, Center-M.Cox. J.Peppers to CLE 22 for 12 yards (A.Levine Sr.; D.Turner).","44837",57,12,47,7.386,"Returned",17.116,11.4770506524537,10.33,"Returned",1
"513",2018100703,2261,"(11:53) (Punt formation) B.Colquitt punts 57 yards to end zone, Center-C.Hughlett, Touchback.","45272",57,NA,57,17.2256666666667,"Let it Go",17.2256666666667,17.039070189089,12.59,"Returned",0
"514",2018100703,3129,"(13:50) (Punt formation) B.Colquitt punts 64 yards to BAL 2, Center-C.Hughlett. T.White to BAL 12 for 10 yards (C.Hughlett).","45272",66,10,64,0.834,"Returned",2.78,14.9413886003961,10.97,"Let it Go",0
"515",2018100703,3300,"(11:40) (Punt formation) S.Koch punts 56 yards to end zone, Center-M.Cox, Touchback.","44837",56,NA,56,13.1973333333333,"Let it Go",13.1973333333333,17.7048701478745,12.8,"Let it Go",1
"516",2018100703,3424,"(9:32) (Punt formation) B.Colquitt punts 55 yards to BAL 13, Center-C.Hughlett. T.White to BAL 26 for 13 yards (R.Streater; D.Hines).","45272",68,13,55,13.016,"Returned",25.665,13.5847980038553,13.77,"Returned",1
"517",2018100703,3540,"(7:35) (Punt formation) S.Koch punts 49 yards to CLE 14, Center-M.Cox, fair catch by J.Peppers.","44837",63,NA,49,2.42066666666667,"Fair Caught",16.0426666666667,11.3489583021519,13.55,"Returned",0
"518",2018100703,3718,"(4:39) (Punt formation) B.Colquitt punts 44 yards to BAL 33, Center-C.Hughlett. T.White to CLE 42 for 25 yards (G.Avery). PENALTY on BAL-K.Young, Illegal Block Above the Waist, 10 yards, enforced at BAL 44.","45272",77,1,44,3.934,"Returned",36.043,28.4446385319302,34.07,"Returned",1
"519",2018100703,4390,"(8:03) B.Colquitt punts 56 yards to BAL 13, Center-C.Hughlett, out of bounds. PENALTY on BAL-A.McClellan, Offensive Holding, 6 yards, enforced at BAL 13.","45272",69,NA,56,15.065,"Let it Go",27.714,18.9427763724517,12.39,"Returned",0
"520",2018100703,4645,"(4:26) (Punt formation) S.Koch punts 41 yards to CLE 14, Center-M.Cox, fair catch by J.Peppers.","44837",55,NA,41,5.02366666666667,"Fair Caught",18.6456666666667,12.1528441009196,13.53,"Returned",0
"521",2018100703,4855,"(3:07) (Punt formation) S.Koch punts 56 yards to CLE 5, Center-M.Cox. J.Peppers to CLE 16 for 11 yards (A.Levine Sr.).","44837",61,11,56,16.8726666666667,"Returned",21.7376666666667,13.1644482237598,6.64,"Returned",1
"522",2018100704,324,"(10:47) S.Martin punts 39 yards to GB 13, Center-D.Muhlbach. K.King MUFFS catch, RECOVERED by DET-J.Agnew at GB 1. The Replay Official reviewed the kick touched ruling, and the play was Upheld. The ruling on the field stands.","44845",52,NA,51,1.95333333333333,"Returned",2.92633333333333,12.7913178829547,19.77,"Fair Caught",0
"523",2018100704,1568,"(7:27) S.Martin punts 37 yards to GB 12, Center-D.Muhlbach, fair catch by T.Williams.","31517",49,NA,37,3.85066666666667,"Fair Caught",15.5266666666667,6.85874004396575,12.63,"Returned",0
"524",2018100704,2023,"(1:37) S.Martin punts 43 yards to GB 15, Center-D.Muhlbach, fair catch by T.Williams.","31517",58,NA,43,3.252,"Fair Caught",17.847,9.76391228393696,15.5,"Returned",0
"525",2018100704,3913,"(5:59) S.Martin punts 53 yards to GB 33, Center-D.Muhlbach. T.Williams to GB 40 for 7 yards (J.Reeves-Maybin). PENALTY on GB-J.Jackson, Illegal Block Above the Waist, 10 yards, enforced at GB 35.","31517",86,-8,53,6.61366666666667,"Returned",38.7226666666667,30.2826183063882,34.94,"Returned",1
"526",2018100704,4475,"(1:15) S.Martin punts 44 yards to GB 3, Center-D.Muhlbach, downed by DET-Ch.Washington.","31517",47,NA,44,7.863,"Let it Go",10.782,6.87569693540851,9.96000000000001,"Returned",0
"527",2018100705,191,"(12:09) L.Cooke punts 40 yards to KC 27, Center-C.Tinker, out of bounds.","43454",67,NA,40,12.8883333333333,"Let it Go",39.1593333333333,25.5228084100033,31.63,"Returned",0
"528",2018100705,668,"(4:29) L.Cooke punts 25 yards to KC 12, Center-C.Tinker. T.Hill ran ob at KC 14 for 2 yards.","43454",37,2,25,2.28566666666667,"Returned",13.9616666666667,13.0984399143118,16.01,"Fair Caught",0
"529",2018100705,2406,"(13:20) D.Colquitt punts 53 yards to JAX 23, Center-J.Winchester, fair catch by J.Mickens.","44029",76,NA,53,6.95966666666667,"Fair Caught",29.3386666666667,17.3749936597768,21.98,"Returned",0
"530",2018100705,2529,"(11:10) L.Cooke punts 43 yards to KC 2, Center-C.Tinker, out of bounds.","43454",45,NA,43,6.728,"Let it Go",8.674,10.0293221213451,9.31,"Let it Go",1
"531",2018100705,4518,"(1:13) D.Colquitt punts 63 yards to JAX 3, Center-J.Winchester. J.Mickens to JAX 9 for 6 yards (Dam. Williams).","44029",66,6,63,9.22233333333333,"Returned",12.1413333333333,15.6163832408053,3.52,"Let it Go",0
"532",2018100706,221,"(11:32) C.Wadman punts 29 yards to NYJ 17, Center-C.Kreiter, out of bounds.","35527",46,NA,29,0.954333333333333,"Let it Go",17.4953333333333,16.7852112025996,18.41,"Fair Caught",0
"533",2018100706,1103,"(11:43) C.Wadman punts 45 yards to NYJ 23, Center-C.Kreiter, fair catch by A.Roberts.","35527",68,NA,45,3.42366666666667,"Fair Caught",25.8026666666667,17.4800052451751,24.94,"Returned",0
"534",2018100706,1287,"(9:17) C.Wadman punts 49 yards to NYJ 34, Center-C.Kreiter. A.Roberts to NYJ 41 for 7 yards (K.Bierria).","35527",83,7,49,8.76233333333333,"Returned",41.8443333333333,35.2871436786068,35.91,"Returned",1
"535",2018100706,1377,"(8:12) L.Edwards punts 43 yards to DEN 13, Center-T.Hennessy. A.Jones to DEN 14 for 1 yard (T.Cannon).","29830",56,1,43,10.596,"Returned",23.245,12.4507310478983,13.37,"Returned",1
"536",2018100706,2167,"(:31) C.Wadman punts 50 yards to NYJ 4, Center-C.Kreiter. A.Roberts to NYJ 7 for 3 yards (Dy.Thomas). PENALTY on NYJ-D.Middleton, Illegal Block Above the Waist, 3 yards, enforced at NYJ 7.","35527",54,0,50,10.8396666666667,"Returned",14.7316666666667,11.7672813339115,5.86,"Returned",1
"537",2018100706,2928,"(2:44) C.Wadman punts 45 yards to NYJ 25, Center-C.Kreiter. A.Roberts to NYJ 35 for 10 yards (A.Janovich). PENALTY on DEN-J.Jones, Ineligible Downfield Kick, 5 yards, enforced at NYJ 35.","35527",70,15,45,5.82666666666667,"Returned",30.1516666666667,28.2197535624244,33.46,"Fair Caught",0
"538",2018100706,3032,"(1:09) L.Edwards punts 46 yards to DEN 5, Center-T.Hennessy, fair catch by D.Hamilton.","46182",51,NA,46,2.07,"Fair Caught",6.935,14.2201123203054,4.16,"Let it Go",0
"539",2018100706,3120,"(:07) C.Wadman punts 57 yards to NYJ 38, Center-C.Kreiter. A.Roberts to DEN 11 for 51 yards (J.Jones).","35527",95,51,57,9.938,"Returned",46.912,33.4591821055838,40.02,"Returned",1
"540",2018100707,558,"(5:24) (Punt formation) M.Bosher punts 39 yards to PIT 6, Center-J.Harris, downed by ATL-M.Hall. PENALTY on PIT-R.Nix, Offensive Holding, 3 yards, enforced at PIT 6.","44946",45,NA,39,2.994,"Let it Go",8.832,6.88050229824047,9.3,"Fair Caught",0
"541",2018100707,1236,"(10:31) (Punt formation) J.Berry punts 51 yards to ATL 18, Center-K.Canaday. J.Hardy to ATL 21 for 3 yards (B.Allen).","42450",69,3,51,5.31133333333333,"Returned",22.8253333333333,15.3156317320095,18.82,"Returned",1
"542",2018100707,1695,"(2:21) (Punt formation) J.Berry punts 55 yards to ATL 11, Center-K.Canaday. J.Hardy to ATL 11 for no gain (C.Sutton).","42450",66,0,55,10.0853333333333,"Returned",20.7883333333333,11.3235490389306,11.65,"Returned",1
"543",2018100707,1825,"(1:50) (Punt formation) M.Bosher punts 36 yards to PIT 45, Center-J.Harris, out of bounds. PENALTY on ATL-R.Gage, Kick Catch Interference, 15 yards, enforced at PIT 45.","44946",81,NA,36,2.351,"Let it Go",46.136,36.786544203558,45.99,"Returned",0
"544",2018100707,2303,"(10:56) (Punt formation) M.Bosher punts 42 yards to PIT 15, Center-J.Harris, fair catch by R.Switzer.","44946",57,NA,42,8.96,"Fair Caught",23.555,10.1037897456246,13.48,"Returned",0
"545",2018100707,3675,"(4:06) (Punt formation) J.Berry punts 37 yards to ATL 2, Center-K.Canaday, downed by PIT-B.Allen.","42450",39,NA,37,6.35966666666667,"Let it Go",8.30566666666667,10.0018249851117,2.27,"Let it Go",1
"546",2018100708,375,"(8:01) J.Townsend punts 51 yards to LAC 13, Center-T.Sieg. D.King to LAC 21 for 8 yards (D.Harris).","44964",64,8,51,12.1566666666667,"Returned",24.8056666666667,11.9461156818114,16.73,"Returned",1
"547",2018100708,965,"(11:13) D.Jones punts 59 yards to OAK 9, Center-M.Windt. D.Harris to OAK 11 for 2 yards (A.Ekeler).","37251",68,2,59,10.6353333333333,"Returned",19.3923333333333,12.9402690094007,15.58,"Returned",1
"548",2018100708,1147,"(8:50) J.Townsend punts 50 yards to LAC 32, Center-T.Sieg. D.King to 50 for 18 yards (E.Harris).","44964",82,18,50,17.1023333333333,"Returned",48.2383333333333,26.4452240082158,34.61,"Returned",1
"549",2018100708,1237,"(7:51) D.Jones punts 43 yards to OAK 9, Center-M.Windt, fair catch by D.Harris.","37251",52,NA,43,5.308,"Fair Caught",14.065,11.0410549974422,15.25,"Fair Caught",1
"550",2018100708,1376,"(6:20) J.Townsend punts 46 yards to LAC 42, Center-T.Sieg. D.King to LAC 45 for 3 yards (D.Carrier; D.Harris).","44964",88,3,46,4.24133333333333,"Returned",45.1073333333333,43.3479609952124,44.49,"Returned",1
"551",2018100708,2183,"(13:34) J.Townsend punts 50 yards to LAC 30, Center-T.Sieg. D.King to LAC 36 for 6 yards (D.Carrier). PENALTY on LAC-N.Dzubnar, Illegal Block Above the Waist, 10 yards, enforced at LAC 36.","44964",80,-4,50,7.65666666666667,"Returned",36.8466666666667,26.9297263595563,31.03,"Returned",1
"552",2018100709,383,"(7:15) C.Johnston punts 55 yards to MIN 37, Center-R.Lovato. M.Hughes to 50 for 13 yards (A.Maddox).","46099",92,13,55,12.7543333333333,"Returned",48.7553333333333,32.6525036048146,37.32,"Returned",1
"553",2018100709,612,"(3:01) C.Johnston punts 57 yards to MIN 10, Center-R.Lovato, downed by PHI-A.Maddox.","46099",67,NA,57,8.289,"Let it Go",18.019,21.8734700649787,30.23,"Fair Caught",0
"554",2018100709,821,"(14:46) M.Wile punts 43 yards to PHI 33, Center-K.McDermott, downed by MIN-J.Kearse.","42794",76,NA,43,10.2153333333333,"Let it Go",42.3243333333333,36.2113409758918,48.82,"Fair Caught",0
"555",2018100709,1469,"(2:56) C.Johnston punts 41 yards to MIN 35, Center-R.Lovato. B.Zylstra to MIN 44 for 9 yards (R.Lovato, M.Jenkins).","44123",76,9,41,12.426,"Returned",46.481,32.3412576989544,35.4,"Returned",1
"556",2018100709,2685,"(1:27) M.Wile punts 35 yards to PHI 34, Center-K.McDermott, out of bounds.","42794",69,NA,35,5.273,"Let it Go",38.355,29.4610418624275,32.72,"Returned",0
"557",2018100709,3311,"(9:17) C.Johnston punts 34 yards to MIN 11, Center-R.Lovato, fair catch by A.Thielen.","40488",45,NA,34,5.57033333333333,"Fair Caught",16.2733333333333,9.1690546917611,11.74,"Returned",0
"558",2018100710,559,"(7:31) A.Lee punts 35 yards to SF 5, Center-A.Brewer, downed by ARI-D.Gardeck.","44990",40,NA,35,1.59866666666667,"Let it Go",6.46366666666667,8.57940616256013,3.70999999999999,"Let it Go",1
"559",2018100710,666,"(5:40) B.Pinion punts 40 yards to ARI 49, Center-K.Nelson. C.Kirk to 50 for 1 yard (M.Nzeocha). PENALTY on ARI-Bra.Williams, Illegal Block Above the Waist, 10 yards, enforced at ARI 49.","46116",89,-10,40,2.77966666666667,"Returned",50.4566666666667,43.7428018283242,49.38,"Returned",1
"560",2018100710,1351,"(9:39) B.Pinion punts 46 yards to ARI 28, Center-K.Nelson, fair catch by C.Kirk.","46116",74,NA,46,2.88566666666667,"Fair Caught",30.1296666666667,24.5802568141286,28.88,"Returned",0
"561",2018100710,1477,"(7:43) A.Lee punts 50 yards to SF 21, Center-A.Brewer, fair catch by T.Taylor. PENALTY on ARI-R.Ford, Fair Catch Interference, 15 yards, enforced at SF 21.","44990",71,NA,50,10.369,"Fair Caught",30.802,18.492532983987,21.85,"Returned",0
